filename,x,y,w,h,label
CV19_label_renamed_291.json,1244,53,72,81,0
CV19_label_renamed_291.json,847,676,187,184,1
CV19_label_renamed_291.json,798,518,137,169,1
CV19_label_renamed_291.json,1570,821,73,71,0
CV19_label_renamed_291.json,920,839,57,67,0
CV19_label_renamed_291.json,824,910,66,66,0
CV19_label_renamed_291.json,421,932,162,171,2
CV19_label_renamed_292.json,844,563,145,154,2
CV19_label_renamed_292.json,731,485,156,163,2
CV19_label_renamed_292.json,731,65,67,68,0
CV19_label_renamed_292.json,994,122,127,157,1
CV19_label_renamed_292.json,1335,307,116,206,1
CV19_label_renamed_292.json,1449,548,73,74,0
CV19_label_renamed_292.json,1514,407,69,64,0
CV19_label_renamed_293.json,835,705,181,69,1
CV19_label_renamed_293.json,1529,800,144,158,2
CV19_label_renamed_293.json,1054,575,198,146,1
CV19_label_renamed_293.json,849,401,157,157,2
CV19_label_renamed_293.json,1145,340,71,66,0
CV19_label_renamed_293.json,1151,419,192,101,1
CV19_label_renamed_293.json,1535,614,130,152,2
CV19_label_renamed_293.json,1116,909,61,67,0
CV19_label_renamed_294.json,1224,537,68,64,0
CV19_label_renamed_294.json,1310,533,135,159,2
CV19_label_renamed_294.json,1209,655,69,66,0
CV19_label_renamed_294.json,1251,922,73,78,0
CV19_label_renamed_294.json,1235,337,138,143,2
CV19_label_renamed_294.json,1480,418,102,211,1
CV19_label_renamed_294.json,1074,147,222,105,1
CV19_label_renamed_294.json,976,66,197,93,1
CV19_label_renamed_294.json,927,350,171,135,2
CV19_label_renamed_294.json,886,461,202,105,1
CV19_label_renamed_294.json,841,529,167,149,2
CV19_label_renamed_294.json,782,291,98,181,1
CV19_label_renamed_294.json,1092,654,73,70,0
CV19_label_renamed_294.json,506,381,138,159,2
CV19_label_renamed_294.json,1166,954,80,73,0
CV19_label_renamed_295.json,654,94,64,71,0
CV19_label_renamed_295.json,584,462,125,204,1
CV19_label_renamed_295.json,757,344,130,193,1
CV19_label_renamed_295.json,1086,162,156,113,1
CV19_label_renamed_295.json,1073,779,137,151,2
CV19_label_renamed_295.json,958,811,64,62,0
CV19_label_renamed_295.json,1072,450,131,147,2
CV19_label_renamed_295.json,864,922,67,53,0
CV19_label_renamed_295.json,1058,550,182,145,1
CV19_label_renamed_295.json,1145,640,157,140,2
CV19_label_renamed_295.json,1227,466,139,170,2
CV19_label_renamed_296.json,969,170,95,149,1
CV19_label_renamed_296.json,795,314,113,152,1
CV19_label_renamed_296.json,907,400,49,49,0
CV19_label_renamed_296.json,979,485,51,59,0
CV19_label_renamed_296.json,969,544,57,57,0
CV19_label_renamed_296.json,986,400,126,125,2
CV19_label_renamed_296.json,1007,586,124,122,1
CV19_label_renamed_296.json,1109,785,101,126,2
CV19_label_renamed_296.json,1220,736,60,60,2
CV19_label_renamed_297.json,429,825,130,167,2
CV19_label_renamed_297.json,1115,891,147,127,2
CV19_label_renamed_297.json,1002,125,69,74,0
CV19_label_renamed_297.json,991,214,64,74,0
CV19_label_renamed_297.json,909,431,72,76,0
CV19_label_renamed_297.json,1060,339,192,86,1
CV19_label_renamed_297.json,906,435,218,148,1
CV19_label_renamed_298.json,440,598,72,71,0
CV19_label_renamed_298.json,518,397,125,155,2
CV19_label_renamed_298.json,794,362,174,113,2
CV19_label_renamed_298.json,753,512,176,141,2
CV19_label_renamed_298.json,689,250,212,111,1
CV19_label_renamed_298.json,985,179,195,166,1
CV19_label_renamed_298.json,1098,258,182,103,1
CV19_label_renamed_298.json,934,86,75,71,0
CV19_label_renamed_299.json,1059,44,140,126,2
CV19_label_renamed_299.json,1012,371,159,128,2
CV19_label_renamed_299.json,696,272,168,143,2
CV19_label_renamed_299.json,807,498,67,64,0
CV19_label_renamed_299.json,730,405,71,70,0
CV19_label_renamed_299.json,582,474,65,58,0
CV19_label_renamed_299.json,372,330,68,72,0
CV19_label_renamed_300.json,748,209,185,83,1
CV19_label_renamed_300.json,681,844,145,174,2
CV19_label_renamed_300.json,445,111,65,65,0
CV19_label_renamed_300.json,701,639,76,74,0
CV19_label_renamed_301.json,847,183,178,139,1
CV19_label_renamed_301.json,1029,328,158,178,2
CV19_label_renamed_301.json,945,747,69,69,0
CV19_label_renamed_301.json,920,903,67,67,0
CV19_label_renamed_301.json,632,938,77,75,0
CV19_label_renamed_301.json,782,880,141,135,2
CV19_label_renamed_301.json,661,787,180,100,1
CV19_label_renamed_301.json,423,209,73,63,0
CV19_label_renamed_302.json,1025,539,191,114,1
CV19_label_renamed_302.json,1109,612,141,167,2
CV19_label_renamed_302.json,940,459,74,70,0
CV19_label_renamed_302.json,898,496,63,63,0
CV19_label_renamed_302.json,672,77,70,67,0
CV19_label_renamed_303.json,812,403,198,89,1
CV19_label_renamed_303.json,556,615,227,149,1
CV19_label_renamed_303.json,971,828,135,153,2
CV19_label_renamed_304.json,748,276,91,192,1
CV19_label_renamed_304.json,589,408,78,63,0
CV19_label_renamed_304.json,1140,844,129,155,2
CV19_label_renamed_305.json,1013,328,137,227,1
CV19_label_renamed_305.json,891,231,73,72,0
CV19_label_renamed_305.json,744,129,173,135,2
CV19_label_renamed_305.json,591,76,68,75,0
CV19_label_renamed_305.json,450,257,155,147,1
CV19_label_renamed_305.json,963,741,113,219,1
CV19_label_renamed_305.json,456,539,73,78,0
CV19_label_renamed_306.json,619,229,74,76,0
CV19_label_renamed_306.json,480,758,77,79,0
CV19_label_renamed_306.json,920,636,73,71,0
CV19_label_renamed_306.json,975,802,129,163,2
CV19_label_renamed_306.json,699,605,140,171,2
CV19_label_renamed_306.json,901,188,186,78,1
CV19_label_renamed_307.json,672,316,92,149,1
CV19_label_renamed_307.json,700,519,56,55,0
CV19_label_renamed_307.json,945,246,59,59,0
CV19_label_renamed_307.json,1364,180,122,120,2
CV19_label_renamed_307.json,1382,36,104,142,2
CV19_label_renamed_307.json,744,890,54,62,0
CV19_label_renamed_307.json,849,835,193,83,1
CV19_label_renamed_307.json,1196,800,60,58,0
CV19_label_renamed_307.json,1147,560,102,136,2
CV19_label_renamed_308.json,623,429,162,130,1
CV19_label_renamed_308.json,733,470,148,87,1
CV19_label_renamed_308.json,632,859,193,78,1
CV19_label_renamed_308.json,934,734,50,51,0
CV19_label_renamed_308.json,1039,760,54,57,0
CV19_label_renamed_308.json,1134,815,54,57,0
CV19_label_renamed_308.json,1228,787,61,58,0
CV19_label_renamed_308.json,1089,81,136,100,2
CV19_label_renamed_308.json,1271,74,165,70,1
CV19_label_renamed_308.json,1369,585,62,63,0
CV19_label_renamed_309.json,475,368,146,75,1
CV19_label_renamed_309.json,1036,17,153,118,1
CV19_label_renamed_309.json,1047,679,60,60,0
CV19_label_renamed_309.json,1157,646,58,66,0
CV19_label_renamed_309.json,1402,493,103,144,2
CV19_label_renamed_310.json,731,538,137,113,2
CV19_label_renamed_310.json,1290,708,62,62,0
CV19_label_renamed_310.json,1022,208,129,154,1
CV19_label_renamed_310.json,1049,151,162,75,1
CV19_label_renamed_310.json,846,55,189,80,1
CV19_label_renamed_310.json,1344,102,112,126,2
CV19_label_renamed_310.json,1361,9,48,54,0
CV19_label_renamed_311.json,632,487,183,93,1
CV19_label_renamed_311.json,822,550,191,101,1
CV19_label_renamed_311.json,1341,46,121,119,2
CV19_label_renamed_311.json,1371,689,46,48,0
CV19_label_renamed_311.json,1476,759,59,55,0
CV19_label_renamed_312.json,853,606,54,51,0
CV19_label_renamed_312.json,892,438,90,178,1
CV19_label_renamed_312.json,943,258,58,59,0
CV19_label_renamed_312.json,1341,361,132,167,1
CV19_label_renamed_313.json,769,393,107,181,1
CV19_label_renamed_313.json,852,634,50,56,0
CV19_label_renamed_313.json,812,683,151,71,1
CV19_label_renamed_313.json,1346,857,47,52,0
CV19_label_renamed_313.json,1342,724,64,64,0
CV19_label_renamed_313.json,1337,483,122,143,1
CV19_label_renamed_313.json,1392,188,55,57,0
CV19_label_renamed_313.json,1179,120,119,107,2
CV19_label_renamed_314.json,1095,312,74,153,1
CV19_label_renamed_314.json,1289,539,109,143,2
CV19_label_renamed_314.json,1207,813,55,64,0
CV19_label_renamed_314.json,953,827,53,55,0
CV19_label_renamed_314.json,1190,122,55,58,0
CV19_label_renamed_314.json,1258,134,126,113,2
CV19_label_renamed_315.json,709,361,132,106,1
CV19_label_renamed_315.json,1081,806,58,61,0
CV19_label_renamed_315.json,1181,736,130,107,2
CV19_label_renamed_315.json,1172,564,173,131,1
CV19_label_renamed_315.json,1478,532,50,44,0
CV19_label_renamed_315.json,877,186,60,60,0
CV19_label_renamed_316.json,1588,625,59,61,0
CV19_label_renamed_316.json,1384,758,59,56,0
CV19_label_renamed_316.json,942,438,175,93,1
CV19_label_renamed_316.json,931,328,151,77,1
CV19_label_renamed_316.json,778,311,78,183,1
CV19_label_renamed_316.json,918,606,51,56,0
CV19_label_renamed_316.json,809,584,107,133,2
CV19_label_renamed_316.json,1003,795,59,55,0
CV19_label_renamed_316.json,893,191,53,48,0
CV19_label_renamed_318.json,634,408,114,154,1
CV19_label_renamed_318.json,702,198,169,133,1
CV19_label_renamed_318.json,1181,135,53,46,0
CV19_label_renamed_318.json,728,133,54,53,0
CV19_label_renamed_318.json,1097,269,124,125,2
CV19_label_renamed_318.json,759,491,138,126,2
CV19_label_renamed_319.json,535,666,157,119,2
CV19_label_renamed_319.json,1252,279,63,65,0
CV19_label_renamed_319.json,1032,123,171,110,1
CV19_label_renamed_320.json,1291,622,128,134,2
CV19_label_renamed_320.json,893,334,143,118,2
CV19_label_renamed_320.json,579,388,142,114,2
CV19_label_renamed_320.json,688,161,110,116,2
CV19_label_renamed_320.json,585,269,178,73,1
CV19_label_renamed_320.json,815,169,92,158,1
CV19_label_renamed_320.json,1096,437,82,166,1
CV19_label_renamed_320.json,924,573,58,54,0
CV19_label_renamed_320.json,746,126,72,56,0
CV19_label_renamed_321.json,697,288,62,65,0
CV19_label_renamed_321.json,1044,694,136,136,2
CV19_label_renamed_321.json,952,196,120,119,2
CV19_label_renamed_321.json,664,481,148,140,1
CV19_label_renamed_321.json,968,490,145,137,1
CV19_label_renamed_321.json,1059,475,188,104,1
CV19_label_renamed_321.json,968,490,142,140,1
CV19_label_renamed_322.json,965,249,124,128,2
CV19_label_renamed_322.json,494,191,172,85,1
CV19_label_renamed_323.json,976,352,115,128,2
CV19_label_renamed_323.json,764,475,143,117,2
CV19_label_renamed_324.json,785,355,136,107,2
CV19_label_renamed_324.json,968,591,51,54,0
CV19_label_renamed_324.json,981,754,55,49,0
CV19_label_renamed_324.json,958,804,63,52,0
CV19_label_renamed_324.json,782,232,62,50,0
CV19_label_renamed_324.json,556,172,50,51,0
CV19_label_renamed_325.json,865,537,62,55,0
CV19_label_renamed_325.json,917,169,140,111,2
CV19_label_renamed_326.json,855,438,142,121,2
CV19_label_renamed_327.json,647,469,127,122,2
CV19_label_renamed_327.json,623,687,139,160,1
CV19_label_renamed_327.json,805,375,204,96,1
CV19_label_renamed_328.json,431,590,55,49,0
CV19_label_renamed_328.json,1187,134,64,52,0
CV19_label_renamed_328.json,952,167,184,77,1
CV19_label_renamed_328.json,590,135,122,118,2
CV19_label_renamed_329.json,631,363,172,126,1
CV19_label_renamed_330.json,517,204,104,129,2
CV19_label_renamed_331.json,1038,293,60,65,0
CV19_label_renamed_331.json,1258,166,52,49,0
CV19_label_renamed_331.json,827,335,62,44,0
CV19_label_renamed_331.json,600,485,48,48,0
CV19_label_renamed_331.json,515,184,67,51,0
CV19_label_renamed_332.json,1223,89,131,146,2
CV19_label_renamed_332.json,1446,539,154,132,2
CV19_label_renamed_332.json,1223,302,60,67,0
CV19_label_renamed_332.json,919,484,67,58,0
CV19_label_renamed_332.json,1111,642,77,59,0
CV19_label_renamed_332.json,1315,602,125,207,1
CV19_label_renamed_332.json,1171,467,93,200,1
CV19_label_renamed_332.json,716,359,185,149,1
CV19_label_renamed_333.json,1283,192,151,122,2
CV19_label_renamed_333.json,1310,608,138,153,2
CV19_label_renamed_333.json,1498,91,56,70,0
CV19_label_renamed_333.json,1005,302,66,57,0
CV19_label_renamed_333.json,770,454,59,63,0
CV19_label_renamed_333.json,775,352,147,182,1
CV19_label_renamed_333.json,788,856,227,95,1
CV19_label_renamed_333.json,1317,924,196,91,1
CV19_label_renamed_335.json,679,105,69,55,0
CV19_label_renamed_335.json,1177,921,65,66,0
CV19_label_renamed_335.json,1246,368,64,62,0
CV19_label_renamed_335.json,986,97,96,192,1
CV19_label_renamed_335.json,1041,312,104,207,1
CV19_label_renamed_335.json,767,703,191,165,1
CV19_label_renamed_335.json,1289,944,245,85,1
CV19_label_renamed_335.json,1149,201,130,165,2
CV19_label_renamed_335.json,1056,559,182,143,2
CV19_label_renamed_335.json,1168,753,125,164,2
CV19_label_renamed_336.json,560,708,272,117,1
CV19_label_renamed_336.json,688,817,204,158,1
CV19_label_renamed_336.json,742,975,66,68,0
CV19_label_renamed_336.json,1010,930,60,68,0
CV19_label_renamed_336.json,1054,872,153,166,2
CV19_label_renamed_336.json,1188,525,155,127,2
CV19_label_renamed_336.json,724,416,161,155,1
CV19_label_renamed_336.json,864,399,57,64,0
CV19_label_renamed_336.json,1205,108,206,74,1
CV19_label_renamed_336.json,1415,123,144,146,2
CV19_label_renamed_337.json,558,659,137,197,1
CV19_label_renamed_337.json,689,623,129,168,2
CV19_label_renamed_337.json,825,679,62,64,0
CV19_label_renamed_337.json,830,607,240,135,1
CV19_label_renamed_337.json,897,575,61,54,0
CV19_label_renamed_337.json,823,478,65,69,0
CV19_label_renamed_337.json,1174,802,161,128,2
CV19_label_renamed_337.json,1300,93,141,166,2
CV19_label_renamed_337.json,738,154,95,197,1
CV19_label_renamed_337.json,877,100,217,94,1
CV19_label_renamed_338.json,777,394,104,218,1
CV19_label_renamed_338.json,787,673,194,202,1
CV19_label_renamed_338.json,1121,871,72,61,0
CV19_label_renamed_338.json,1264,444,138,155,2
CV19_label_renamed_338.json,1452,199,174,138,2
CV19_label_renamed_338.json,1381,104,69,61,0
CV19_label_renamed_338.json,1024,224,191,127,1
CV19_label_renamed_338.json,1062,332,68,62,0
CV19_label_renamed_338.json,988,439,155,130,2
CV19_label_renamed_339.json,1176,97,69,58,0
CV19_label_renamed_339.json,823,171,65,56,0
CV19_label_renamed_339.json,957,148,139,147,2
CV19_label_renamed_339.json,719,463,137,234,1
CV19_label_renamed_339.json,1194,958,61,59,0
CV19_label_renamed_339.json,1323,872,167,167,2
CV19_label_renamed_339.json,1514,717,106,189,1
CV19_label_renamed_339.json,1511,157,157,118,2
CV19_label_renamed_339.json,1362,96,205,84,1
CV19_label_renamed_340.json,950,88,240,94,1
CV19_label_renamed_340.json,920,657,72,70,0
CV19_label_renamed_340.json,1061,947,222,97,1
CV19_label_renamed_340.json,1386,573,131,159,2
CV19_label_renamed_340.json,1479,458,142,172,2
CV19_label_renamed_340.json,1199,527,133,152,2
CV19_label_renamed_340.json,1234,333,188,126,1
CV19_label_renamed_341.json,750,479,143,165,1
CV19_label_renamed_341.json,644,688,212,182,1
CV19_label_renamed_341.json,1135,858,221,100,1
CV19_label_renamed_341.json,1566,684,124,178,2
CV19_label_renamed_341.json,1264,406,70,62,0
CV19_label_renamed_341.json,1450,213,115,147,2
CV19_label_renamed_341.json,1559,138,133,121,2
CV19_label_renamed_342.json,826,220,129,178,1
CV19_label_renamed_342.json,942,294,154,133,2
CV19_label_renamed_342.json,581,740,70,53,0
CV19_label_renamed_342.json,872,840,237,151,1
CV19_label_renamed_342.json,1397,401,140,180,2
CV19_label_renamed_342.json,1448,222,147,173,1
CV19_label_renamed_342.json,1359,159,156,113,2
CV19_label_renamed_343.json,500,315,96,195,1
CV19_label_renamed_343.json,892,366,234,140,1
CV19_label_renamed_343.json,886,62,132,175,2
CV19_label_renamed_343.json,1038,58,144,132,2
CV19_label_renamed_343.json,752,631,187,169,1
CV19_label_renamed_343.json,1219,834,163,134,2
CV19_label_renamed_343.json,1219,62,61,56,0
CV19_label_renamed_344.json,544,92,57,77,0
CV19_label_renamed_344.json,811,635,180,142,2
CV19_label_renamed_344.json,869,814,197,164,1
CV19_label_renamed_344.json,1286,767,120,161,2
CV19_label_renamed_344.json,1293,65,119,161,2
CV19_label_renamed_344.json,1131,186,185,110,1
CV19_label_renamed_344.json,1055,307,85,214,1
CV19_label_renamed_345.json,505,107,71,55,0
CV19_label_renamed_345.json,846,66,191,116,1
CV19_label_renamed_345.json,1071,140,174,125,2
CV19_label_renamed_345.json,966,220,128,181,1
CV19_label_renamed_345.json,1086,270,228,90,1
CV19_label_renamed_345.json,1340,437,125,101,2
CV19_label_renamed_345.json,1405,569,137,143,2
CV19_label_renamed_346.json,827,330,101,193,1
CV19_label_renamed_346.json,555,483,135,166,2
CV19_label_renamed_346.json,1000,570,77,66,0
CV19_label_renamed_346.json,852,734,139,185,2
CV19_label_renamed_346.json,1165,710,159,186,1
CV19_label_renamed_346.json,1339,792,140,152,2
CV19_label_renamed_346.json,1061,166,189,188,1
CV19_label_renamed_347.json,810,722,66,71,0
CV19_label_renamed_347.json,1153,445,60,56,0
CV19_label_renamed_347.json,1214,802,68,79,0
CV19_label_renamed_347.json,818,196,97,181,1
CV19_label_renamed_347.json,757,547,123,146,1
CV19_label_renamed_347.json,940,845,173,78,1
CV19_label_renamed_347.json,932,731,134,129,2
CV19_label_renamed_347.json,1347,482,107,139,2
CV19_label_renamed_347.json,1371,218,136,97,2
CV19_label_renamed_348.json,1440,790,126,123,2
CV19_label_renamed_348.json,1422,192,122,121,2
CV19_label_renamed_348.json,1124,151,124,111,2
CV19_label_renamed_348.json,1492,555,113,183,1
CV19_label_renamed_348.json,1422,551,105,136,1
CV19_label_renamed_348.json,926,131,169,86,1
CV19_label_renamed_348.json,798,149,64,66,0
CV19_label_renamed_348.json,1436,906,59,60,0
CV19_label_renamed_348.json,1012,408,66,56,0
CV19_label_renamed_349.json,1189,659,67,67,0
CV19_label_renamed_349.json,1318,818,68,59,0
CV19_label_renamed_349.json,1328,900,67,56,0
CV19_label_renamed_349.json,1375,674,120,133,2
CV19_label_renamed_349.json,904,476,129,133,2
CV19_label_renamed_349.json,1018,414,130,128,2
CV19_label_renamed_349.json,1281,496,128,168,1
CV19_label_renamed_349.json,1373,508,134,99,1
CV19_label_renamed_349.json,798,133,176,86,1
CV19_label_renamed_350.json,887,592,142,164,1
CV19_label_renamed_350.json,1020,559,91,152,1
CV19_label_renamed_350.json,1292,871,180,136,1
CV19_label_renamed_350.json,796,745,76,58,0
CV19_label_renamed_350.json,1340,508,59,71,0
CV19_label_renamed_350.json,1294,292,60,64,0
CV19_label_renamed_350.json,1320,214,128,128,2
CV19_label_renamed_350.json,1336,335,136,123,2
CV19_label_renamed_352.json,1081,274,144,109,2
CV19_label_renamed_352.json,1277,153,128,111,2
CV19_label_renamed_352.json,1134,141,54,60,0
CV19_label_renamed_352.json,1285,892,65,64,0
CV19_label_renamed_352.json,687,533,57,76,0
CV19_label_renamed_352.json,638,378,177,99,1
CV19_label_renamed_352.json,655,631,146,115,1
CV19_label_renamed_353.json,810,320,80,157,1
CV19_label_renamed_353.json,965,567,170,134,1
CV19_label_renamed_353.json,1071,463,68,60,0
CV19_label_renamed_353.json,981,100,63,52,0
CV19_label_renamed_353.json,869,371,54,69,0
CV19_label_renamed_353.json,945,463,103,136,2
CV19_label_renamed_354.json,1214,133,125,127,2
CV19_label_renamed_354.json,1420,337,68,74,0
CV19_label_renamed_354.json,1398,808,68,60,0
CV19_label_renamed_354.json,1020,814,68,52,0
CV19_label_renamed_354.json,961,200,140,154,1
CV19_label_renamed_354.json,920,494,77,164,1
CV19_label_renamed_355.json,1285,386,77,68,0
CV19_label_renamed_355.json,1289,539,63,56,0
CV19_label_renamed_355.json,1034,771,63,73,0
CV19_label_renamed_355.json,1222,569,81,187,1
CV19_label_renamed_355.json,432,378,183,90,1
CV19_label_renamed_355.json,785,329,130,133,1
CV19_label_renamed_355.json,867,725,109,147,2
CV19_label_renamed_355.json,1049,541,109,148,2
CV19_label_renamed_356.json,663,504,152,150,1
CV19_label_renamed_356.json,992,202,113,142,2
CV19_label_renamed_356.json,1265,874,48,60,0
CV19_label_renamed_357.json,1083,339,150,129,2
CV19_label_renamed_357.json,508,599,150,146,2
CV19_label_renamed_357.json,809,354,88,198,1
CV19_label_renamed_357.json,425,799,213,124,1
CV19_label_renamed_357.json,408,634,116,204,1
CV19_label_renamed_357.json,427,917,63,58,0
CV19_label_renamed_357.json,394,781,62,64,0
CV19_label_renamed_357.json,362,671,59,66,0
CV19_label_renamed_358.json,340,737,65,74,0
CV19_label_renamed_358.json,688,837,69,68,0
CV19_label_renamed_358.json,1131,895,60,67,0
CV19_label_renamed_358.json,979,542,122,212,1
CV19_label_renamed_358.json,869,185,204,117,1
CV19_label_renamed_358.json,617,43,196,90,1
CV19_label_renamed_358.json,562,160,151,136,2
CV19_label_renamed_358.json,1030,253,146,147,2
CV19_label_renamed_359.json,1083,30,138,139,2
CV19_label_renamed_359.json,914,485,161,124,2
CV19_label_renamed_359.json,1028,343,138,188,1
CV19_label_renamed_359.json,154,116,186,138,1
CV19_label_renamed_359.json,969,730,159,198,1
CV19_label_renamed_359.json,1348,840,66,66,0
CV19_label_renamed_359.json,1004,909,63,66,0
CV19_label_renamed_359.json,749,946,62,60,0
CV19_label_renamed_360.json,1040,568,165,126,2
CV19_label_renamed_360.json,286,378,136,159,2
CV19_label_renamed_360.json,753,35,174,144,1
CV19_label_renamed_360.json,530,366,89,221,1
CV19_label_renamed_360.json,504,538,166,180,1
CV19_label_renamed_360.json,863,633,70,57,0
CV19_label_renamed_360.json,734,642,69,63,0
CV19_label_renamed_360.json,495,562,64,65,0
CV19_label_renamed_361.json,814,491,149,154,2
CV19_label_renamed_361.json,1098,159,125,146,2
CV19_label_renamed_361.json,822,162,136,170,1
CV19_label_renamed_361.json,430,704,111,216,1
CV19_label_renamed_361.json,406,929,64,70,0
CV19_label_renamed_361.json,420,559,67,55,0
CV19_label_renamed_361.json,811,143,57,69,0
CV19_label_renamed_361.json,556,160,201,86,1
CV19_label_renamed_362.json,634,834,146,158,2
CV19_label_renamed_362.json,557,723,114,215,1
CV19_label_renamed_362.json,454,760,67,55,0
CV19_label_renamed_362.json,631,195,183,154,1
CV19_label_renamed_362.json,857,206,129,170,1
CV19_label_renamed_362.json,914,279,130,152,2
CV19_label_renamed_362.json,387,116,65,67,0
CV19_label_renamed_362.json,697,96,61,64,0
CV19_label_renamed_363.json,685,331,150,144,2
CV19_label_renamed_363.json,1008,767,160,137,2
CV19_label_renamed_363.json,652,689,197,87,1
CV19_label_renamed_363.json,1148,236,201,117,1
CV19_label_renamed_363.json,530,74,213,81,1
CV19_label_renamed_363.json,1168,191,59,66,0
CV19_label_renamed_363.json,396,588,65,59,0
CV19_label_renamed_363.json,425,733,68,62,0
CV19_label_renamed_364.json,486,872,210,89,1
CV19_label_renamed_364.json,521,489,184,139,1
CV19_label_renamed_364.json,765,200,188,148,1
CV19_label_renamed_364.json,1130,517,145,144,2
CV19_label_renamed_364.json,1253,643,145,135,2
CV19_label_renamed_364.json,1177,447,60,66,0
CV19_label_renamed_364.json,509,397,64,63,0
CV19_label_renamed_364.json,576,617,66,57,0
CV19_label_renamed_365.json,444,210,180,134,1
CV19_label_renamed_365.json,837,262,166,170,1
CV19_label_renamed_365.json,838,508,178,129,1
CV19_label_renamed_365.json,618,150,122,165,2
CV19_label_renamed_365.json,463,860,132,158,2
CV19_label_renamed_365.json,508,660,68,66,0
CV19_label_renamed_365.json,525,351,60,60,0
CV19_label_renamed_365.json,1280,196,63,61,0
CV19_label_renamed_366.json,1001,759,199,142,1
CV19_label_renamed_366.json,1011,279,136,148,2
CV19_label_renamed_366.json,905,234,100,183,1
CV19_label_renamed_366.json,489,344,58,70,0
CV19_label_renamed_366.json,395,580,59,60,0
CV19_label_renamed_366.json,611,113,60,70,0
CV19_label_renamed_367.json,1166,882,148,150,2
CV19_label_renamed_367.json,1217,446,150,168,1
CV19_label_renamed_367.json,1059,815,120,217,1
CV19_label_renamed_367.json,951,767,58,70,0
CV19_label_renamed_367.json,834,978,72,68,0
CV19_label_renamed_367.json,938,982,70,64,0
CV19_label_renamed_317.json,755,527,142,109,2
CV19_label_renamed_317.json,798,402,155,151,1
CV19_label_renamed_317.json,1172,326,60,63,0
CV19_label_renamed_317.json,1227,300,71,153,1
CV19_label_renamed_317.json,1252,220,112,167,1
CV19_label_renamed_317.json,1106,467,151,112,1
CV19_label_renamed_317.json,1459,386,55,58,0
CV19_label_renamed_317.json,1233,136,48,51,0
CV19_label_renamed_317.json,1187,48,58,51,0
CV19_label_renamed_334.json,817,79,67,62,0
CV19_label_renamed_334.json,890,304,68,53,0
CV19_label_renamed_334.json,718,566,74,58,0
CV19_label_renamed_334.json,1016,440,155,126,2
CV19_label_renamed_334.json,1409,141,148,132,2
CV19_label_renamed_334.json,1190,278,185,138,1
CV19_label_renamed_334.json,1206,427,112,207,1
CV19_label_renamed_334.json,1087,935,199,95,1
CV19_label_renamed_351.json,540,729,91,148,1
CV19_label_renamed_351.json,1118,143,193,85,1
CV19_label_renamed_351.json,1410,496,58,56,0
CV19_label_renamed_351.json,1259,753,68,62,0
CV19_label_renamed_351.json,1261,867,64,61,0
CV19_label_renamed_351.json,1322,559,107,146,2
CV19_label_renamed_351.json,1349,231,125,113,2
CV19_label_renamed_368.json,1264,490,142,197,1
CV19_label_renamed_368.json,715,496,135,162,2
CV19_label_renamed_368.json,544,124,89,187,1
CV19_label_renamed_368.json,434,157,60,67,0
CV19_label_renamed_368.json,459,742,67,64,0
CV19_label_renamed_369.json,277,483,146,179,1
CV19_label_renamed_369.json,960,906,218,111,1
CV19_label_renamed_369.json,1200,85,126,159,2
CV19_label_renamed_369.json,883,84,68,60,0
CV19_label_renamed_369.json,1035,70,68,64,0
CV19_label_renamed_370.json,519,430,79,79,0
CV19_label_renamed_370.json,611,505,87,65,0
CV19_label_renamed_370.json,669,155,251,101,1
CV19_label_renamed_370.json,1047,555,144,193,1
CV19_label_renamed_370.json,526,605,194,122,1
CV19_label_renamed_370.json,876,483,122,123,2
CV19_label_renamed_370.json,1033,362,158,129,2
CV19_label_renamed_370.json,1106,258,165,136,2
CV19_label_renamed_370.json,848,589,57,55,0
CV19_label_renamed_370.json,969,461,52,55,0
CV19_label_renamed_371.json,963,235,54,50,0
CV19_label_renamed_371.json,1074,244,54,51,0
CV19_label_renamed_371.json,1061,348,64,60,0
CV19_label_renamed_371.json,651,454,229,92,1
CV19_label_renamed_371.json,478,528,151,155,1
CV19_label_renamed_371.json,738,605,176,129,1
CV19_label_renamed_371.json,1234,378,137,109,2
CV19_label_renamed_371.json,1201,542,125,128,2
CV19_label_renamed_372.json,747,148,52,54,0
CV19_label_renamed_372.json,570,402,64,53,0
CV19_label_renamed_372.json,944,302,54,55,0
CV19_label_renamed_372.json,691,397,82,174,1
CV19_label_renamed_372.json,831,485,135,165,1
CV19_label_renamed_372.json,1032,510,160,192,1
CV19_label_renamed_372.json,579,598,138,115,2
CV19_label_renamed_372.json,1215,500,114,137,2
CV19_label_renamed_373.json,1139,138,50,55,0
CV19_label_renamed_373.json,1188,148,50,47,0
CV19_label_renamed_373.json,868,465,58,61,0
CV19_label_renamed_373.json,952,677,61,59,0
CV19_label_renamed_373.json,659,559,174,184,1
CV19_label_renamed_373.json,1118,398,98,179,1
CV19_label_renamed_373.json,920,445,126,122,2
CV19_label_renamed_374.json,691,457,57,54,0
CV19_label_renamed_374.json,776,388,59,57,0
CV19_label_renamed_374.json,1182,362,58,52,0
CV19_label_renamed_374.json,1137,518,57,51,0
CV19_label_renamed_374.json,687,640,65,71,0
CV19_label_renamed_374.json,801,839,68,53,0
CV19_label_renamed_374.json,499,584,172,85,1
